"Mod name","Registry name","Item ID","Display name"
"Blood Magic","bloodmagic:explosivepowder",6720,"Explosive Powder"
"Blood Magic","bloodmagic:fireritualstone",6570,"Fire Ritual Stone"
"Blood Magic","bloodmagic:firescribetool",6683,"Inscription Tool: Fire"
"Blood Magic","bloodmagic:fortune_anointment",6620,"Fortuna Extract"
"Blood Magic","bloodmagic:fragment_netherite_scrap",6729,"Ancient Debris Fragment"
"Blood Magic","bloodmagic:fungal_charge",6598,"Fungal Charge"
"Blood Magic","bloodmagic:furnacecell_primitive",6714,"Primitive Fuel Cell"
"Blood Magic","bloodmagic:goldfragment",6728,"Gold Ore Fragment"
"Blood Magic","bloodmagic:goldgravel",6731,"Gold Gravel"
"Blood Magic","bloodmagic:goldsand",6734,"Gold Sand"
"Blood Magic","bloodmagic:gravel_netherite_scrap",6732,"Ancient Debris Gravel"
"Blood Magic","bloodmagic:growing_doubt",6594,"block.bloodmagic.creeping_doubt"
"Blood Magic","bloodmagic:growthsigil",6599,"Sigil of the Green Grove"
"Blood Magic","bloodmagic:hidden_knowledge_anointment",6622,"Miner's Secrets"
"Blood Magic","bloodmagic:holy_water_anointment",6621,"Holy Water"
"Blood Magic","bloodmagic:icesigil",6602,"Sigil of the Frozen Lake"
"Blood Magic","bloodmagic:incensealtar",6582,"Incense Altar"
"Blood Magic","bloodmagic:infusedslate",6660,"Imbued Slate"
"Blood Magic","bloodmagic:ingot_hellforged",6740,"item.bloodmagic.ingot_hellforged"
"Blood Magic","bloodmagic:ironfragment",6727,"Iron Ore Fragment"
"Blood Magic","bloodmagic:irongravel",6730,"Iron Gravel"
"Blood Magic","bloodmagic:ironsand",6733,"Iron Sand"
"Blood Magic","bloodmagic:largebloodstonebrick",6577,"Large Bloodstone Brick"
"Blood Magic","bloodmagic:lavacrystal",6671,"Lava Crystal"
"Blood Magic","bloodmagic:lavasigil",6665,"Lava Sigil"
"Blood Magic","bloodmagic:life_essence_bucket",6649,"Bucket of Life"
"Blood Magic","bloodmagic:lightritualstone",6573,"Dawn Ritual Stone"
"Blood Magic","bloodmagic:livingboots",6677,"Living Boots"
"Blood Magic","bloodmagic:livinghelmet",6674,"Living Helmet"
"Blood Magic","bloodmagic:livingleggings",6676,"Living Leggings"
"Blood Magic","bloodmagic:livingplate",6675,"Living Chestplate"
"Blood Magic","bloodmagic:looting_anointment",6624,"Plunderer's Glint"
"Blood Magic","bloodmagic:magicianbloodorb",6653,"Magician Blood Orb"
"Blood Magic","bloodmagic:masterbloodorb",6654,"Master Blood Orb"
"Blood Magic","bloodmagic:masterritualstone",6579,"Master Ritual Stone"
"Blood Magic","bloodmagic:melee_anointment",6618,"Honing Oil"
"Blood Magic","bloodmagic:mimic",6591,"block.bloodmagic.mimic"
"Blood Magic","bloodmagic:miningsigil",6600,"Sigil of the Fast Miner"
"Blood Magic","bloodmagic:nether_soil",6593,"block.bloodmagic.nether_soil"
"Blood Magic","bloodmagic:obsidianbrickpath",6589,"Obsidian Path"
"Blood Magic","bloodmagic:obsidiantilepath",6590,"Tiled Obsidian Path"
"Blood Magic","bloodmagic:orbcapacityrune",6564,"Rune of the Orb"
"Blood Magic","bloodmagic:plantoil",6723,"Plant Oil"
"Blood Magic","bloodmagic:primitive_crystalline_resonator",6717,"Primitive Resonator"
"Blood Magic","bloodmagic:primitive_explosive_cell",6715,"Primitive Explosive Cell"
"Blood Magic","bloodmagic:primitive_hydration_cell",6716,"Primitive Hydration Cell"
"Blood Magic","bloodmagic:quick_draw_anointment",6623,"Dexterity Alkahest"
"Blood Magic","bloodmagic:rawdemoncrystal",6612,"Raw Crystal Cluster"
"Blood Magic","bloodmagic:reagentair",6696,"Air Reagent"
"Blood Magic","bloodmagic:reagentbinding",6699,"Binding Reagent"
"Blood Magic","bloodmagic:reagentbloodlight",6697,"Blood Lamp Reagent"
"Blood Magic","bloodmagic:reagentfastminer",6694,"Mining Reagent"
"Blood Magic","bloodmagic:reagentgrowth",6693,"Growth Reagent"
"Blood Magic","bloodmagic:reagentholding",6700,"Holding Reagent"
"Blood Magic","bloodmagic:reagentlava",6691,"Lava Reagent"
"Blood Magic","bloodmagic:reagentmagnetism",6695,"Magnetism Reagent"
"Blood Magic","bloodmagic:reagentsight",6698,"Sight Reagent"
"Blood Magic","bloodmagic:reagentvoid",6692,"Void Reagent"
"Blood Magic","bloodmagic:reagentwater",6690,"Water Reagent"
"Blood Magic","bloodmagic:reinforcedslate",6659,"Reinforced Slate"
"Blood Magic","bloodmagic:ritualdiviner",6687,"Ritual Diviner"
"Blood Magic","bloodmagic:ritualdivinerdusk",6688,"Ritual Diviner [Dusk]"
"Blood Magic","bloodmagic:ritualstone",6567,"Ritual Stone"
"Blood Magic","bloodmagic:ritualtinkerer",6689,"Ritual Tinkerer"
"Blood Magic","bloodmagic:sacrificerune",6559,"Rune of Sacrifice"
"Blood Magic","bloodmagic:sacrificialdagger",6657,"Sacrificial Knife"
"Blood Magic","bloodmagic:saltpeter",6722,"Saltpeter"
"Blood Magic","bloodmagic:sand_hellforged",6739,"item.bloodmagic.sand_hellforged"
"Blood Magic","bloodmagic:sand_netherite",6736,"Netherite Scrap Sand"
"Blood Magic","bloodmagic:sanguinereverter",6713,"Sanguine Reverter"
"Blood Magic","bloodmagic:seersigil",6656,"Seer's Sigil"
"Blood Magic","bloodmagic:selfsacrificerune",6560,"Rune of Self Sacrifice"
"Blood Magic","bloodmagic:shaped_charge",6595,"Shaped Charge"
"Blood Magic","bloodmagic:sigilofholding",6668,"Sigil of Holding"
"Blood Magic","bloodmagic:sigilofmagnetism",6601,"Sigil of Magnetism"
"Blood Magic","bloodmagic:silk_touch_anointment",6619,"Soft Coating"
"Blood Magic","bloodmagic:slate_ampoule",6726,"Slate Ampoule"
"Blood Magic","bloodmagic:slate_vial",6617,"Slate-infused Vial"
"Blood Magic","bloodmagic:smelting_anointment",6627,"Slow-burning Oil"
"Blood Magic","bloodmagic:soulaxe",6608,"Sentient Axe"
"Blood Magic","bloodmagic:soulforge",6556,"Hellfire Forge"
"Blood Magic","bloodmagic:soulgemcommon",6605,"Common Tartaric Gem"
"Blood Magic","bloodmagic:soulgemgreater",6606,"Greater Tartaric Gem"
"Blood Magic","bloodmagic:soulgemlesser",6604,"Lesser Tartaric Gem"
"Blood Magic","bloodmagic:soulgempetty",6603,"Petty Tartaric Gem"
"Blood Magic","bloodmagic:soulpickaxe",6609,"Sentient Pickaxe"
"Blood Magic","bloodmagic:soulscythe",6611,"Sentient Scythe"
"Blood Magic","bloodmagic:soulshovel",6610,"Sentient Shovel"
"Blood Magic","bloodmagic:soulsnare",6706,"Soul Snare"
"Blood Magic","bloodmagic:soulsword",6607,"Sentient Sword"
"Blood Magic","bloodmagic:speedrune",6558,"Speed Rune"
"Blood Magic","bloodmagic:steadfastcrystal",6711,"Steadfast Will Crystal"
"Blood Magic","bloodmagic:steadfastdemoncrystal",6616,"Steadfast Crystal Cluster"
"Blood Magic","bloodmagic:stonebrickpath",6585,"Stone Path"
"Blood Magic","bloodmagic:stonetilepath",6586,"Tiled Stone Path"
"Blood Magic","bloodmagic:sulfur",6721,"Sulfur"
"Blood Magic","bloodmagic:throwing_dagger",6724,"Iron Throwing Dagger"
"Blood Magic","bloodmagic:throwing_dagger_syringe",6725,"Syringe Throwing Dagger"
"Blood Magic","bloodmagic:upgradetome",6678,"Living Armour Upgrade Tome"
"Blood Magic","bloodmagic:veinmine_charge",6597,"Controlled Charge"
"Blood Magic","bloodmagic:vengefulcrystal",6709,"Vengeful Will Crystal"
"Blood Magic","bloodmagic:vengefuldemoncrystal",6615,"Vengeful Crystal Cluster"
"Blood Magic","bloodmagic:voidsigil",6664,"Void Sigil"
"Blood Magic","bloodmagic:waterritualstone",6569,"Water Ritual Stone"
"Blood Magic","bloodmagic:waterscribetool",6684,"Inscription Tool: Water"
"Blood Magic","bloodmagic:watersigil",6663,"Water Sigil"
"Blood Magic","bloodmagic:weakbloodorb",6651,"Weak Blood Orb"
"Blood Magic","bloodmagic:weakbloodshard",6672,"Weak Blood Shard"
"Blood Magic","bloodmagic:will_power_anointment",6626,"item.bloodmagic.will_power_anointment"
"Blood Magic","bloodmagic:woodbrickpath",6583,"Wooden Path"
"Blood Magic","bloodmagic:woodtilepath",6584,"Tiled Wooden Path"
"Blood Magic","bloodmagic:wornstonebrickpath",6587,"Worn Stone Path"
"Blood Magic","bloodmagic:wornstonetilepath",6588,"Tiled Worn Stone Path"
"BotanyPots","botanypots:black_botany_pot",6184,"Black Botany Pot"
"BotanyPots","botanypots:blue_botany_pot",6176,"Blue Botany Pot"
"BotanyPots","botanypots:botany_pot",6152,"Botany Pot"
"BotanyPots","botanypots:brown_botany_pot",6178,"Brown Botany Pot"
"BotanyPots","botanypots:cyan_botany_pot",6172,"Cyan Botany Pot"
"BotanyPots","botanypots:gray_botany_pot",6168,"Gray Botany Pot"
"BotanyPots","botanypots:green_botany_pot",6180,"Green Botany Pot"
"BotanyPots","botanypots:hopper_black_botany_pot",6185,"Black Hopper Botany Pot"
"BotanyPots","botanypots:hopper_blue_botany_pot",6177,"Blue Hopper Botany Pot"
"BotanyPots","botanypots:hopper_botany_pot",6153,"Hopper Botany Pot"
"BotanyPots","botanypots:hopper_brown_botany_pot",6179,"Brown Hopper Botany Pot"
"BotanyPots","botanypots:hopper_cyan_botany_pot",6173,"Cyan Hopper Botany Pot"
"BotanyPots","botanypots:hopper_gray_botany_pot",6169,"Gray Hopper Botany Pot"
"BotanyPots","botanypots:hopper_green_botany_pot",6181,"Green Hopper Botany Pot"
"BotanyPots","botanypots:hopper_light_blue_botany_pot",6161,"Light Blue Hopper Botany Pot"
"BotanyPots","botanypots:hopper_light_gray_botany_pot",6171,"Light Gray Hopper Botany Pot"
"BotanyPots","botanypots:hopper_lime_botany_pot",6165,"Lime Hopper Botany Pot"
"BotanyPots","botanypots:hopper_magenta_botany_pot",6159,"Magenta Hopper Botany Pot"
"BotanyPots","botanypots:hopper_orange_botany_pot",6157,"Orange Hopper Botany Pot"
"BotanyPots","botanypots:hopper_pink_botany_pot",6167,"Pink Hopper Botany Pot"
"BotanyPots","botanypots:hopper_purple_botany_pot",6175,"Purple Hopper Botany Pot"
"BotanyPots","botanypots:hopper_red_botany_pot",6183,"Red Hopper Botany Pot"
"BotanyPots","botanypots:hopper_white_botany_pot",6155,"White Hopper Botany Pot"
"BotanyPots","botanypots:hopper_yellow_botany_pot",6163,"Yellow Hopper Botany Pot"
"BotanyPots","botanypots:light_blue_botany_pot",6160,"Light Blue Botany Pot"
"BotanyPots","botanypots:light_gray_botany_pot",6170,"Light Gray Botany Pot"
"BotanyPots","botanypots:lime_botany_pot",6164,"Lime Botany Pot"
"BotanyPots","botanypots:magenta_botany_pot",6158,"Magenta Botany Pot"
"BotanyPots","botanypots:orange_botany_pot",6156,"Orange Botany Pot"
"BotanyPots","botanypots:pink_botany_pot",6166,"Pink Botany Pot"
"BotanyPots","botanypots:purple_botany_pot",6174,"Purple Botany Pot"
"BotanyPots","botanypots:red_botany_pot",6182,"Red Botany Pot"
"BotanyPots","botanypots:white_botany_pot",6154,"White Botany Pot"
"BotanyPots","botanypots:yellow_botany_pot",6162,"Yellow Botany Pot"
"Building Gadgets","buildinggadgets:construction_block",1479,"Construction Block"
"Building Gadgets","buildinggadgets:construction_block_dense",1480,"Dense Construction Block"
"Building Gadgets","buildinggadgets:construction_block_powder",1481,"Construction Block Powder"
"Building Gadgets","buildinggadgets:construction_chunk_dense",1477,"Dense Construction Chunk"
"Building Gadgets","buildinggadgets:construction_paste",1476,"Construction Paste"
"Building Gadgets","buildinggadgets:construction_paste_container_creative",1475,"Creative Paste Container"
"Building Gadgets","buildinggadgets:construction_paste_container_t1",1472,"Paste Container"
"Building Gadgets","buildinggadgets:construction_paste_container_t2",1473,"Paste Container T2"
"Building Gadgets","buildinggadgets:construction_paste_container_t3",1474,"Paste Container T3"
"Building Gadgets","buildinggadgets:gadget_building",1468,"Building Gadget"
"Building Gadgets","buildinggadgets:gadget_copy_paste",1470,"Copy-Paste Gadget"
"Building Gadgets","buildinggadgets:gadget_destruction",1471,"Destruction Gadget"
"Building Gadgets","buildinggadgets:gadget_exchanging",1469,"Exchanging Gadget"
"Building Gadgets","buildinggadgets:template",1478,"Template"
"Building Gadgets","buildinggadgets:template_manager",1482,"Template Manager"
"CC: Tweaked","computercraft:cable",4127,"Networking Cable"
"CC: Tweaked","computercraft:computer_advanced",4108,"Advanced Computer"
"CC: Tweaked","computercraft:computer_command",4109,"Command Computer"
"CC: Tweaked","computercraft:computer_normal",4107,"Computer"
"CC: Tweaked","computercraft:disk",4114,"Floppy Disk"
"CC: Tweaked","computercraft:disk_drive",4120,"Disk Drive"
"CC: Tweaked","computercraft:monitor_advanced",4123,"Advanced Monitor"
"CC: Tweaked","computercraft:monitor_normal",4122,"Monitor"
"CC: Tweaked","computercraft:pocket_computer_advanced",4111,"Advanced Pocket Computer"
"CC: Tweaked","computercraft:pocket_computer_normal",4110,"Pocket Computer"
"CC: Tweaked","computercraft:printed_book",4118,"Printed Book"
"CC: Tweaked","computercraft:printed_page",4116,"Printed Page"
"CC: Tweaked","computercraft:printed_pages",4117,"Printed Pages"
"CC: Tweaked","computercraft:printer",4121,"Printer"
"CC: Tweaked","computercraft:speaker",4119,"Speaker"
"CC: Tweaked","computercraft:treasure_disk",4115,"Floppy Disk"
"CC: Tweaked","computercraft:turtle_advanced",4113,"Advanced Turtle"
"CC: Tweaked","computercraft:turtle_normal",4112,"Turtle"
"CC: Tweaked","computercraft:wired_modem",4128,"Wired Modem"
"CC: Tweaked","computercraft:wired_modem_full",4126,"Wired Modem"
"CC: Tweaked","computercraft:wireless_modem_advanced",4125,"Ender Modem"
"CC: Tweaked","computercraft:wireless_modem_normal",4124,"Wireless Modem"
"Ceramics","ceramics:black_porcelain",6456,"Black Porcelain"
"Ceramics","ceramics:black_porcelain_cistern",6534,"Black Porcelain Cistern"
"Ceramics","ceramics:black_terracotta_cistern",6517,"Black Terracotta Cistern"
"Ceramics","ceramics:blue_porcelain",6452,"Blue Porcelain"
"Ceramics","ceramics:blue_porcelain_cistern",6530,"Blue Porcelain Cistern"
"Ceramics","ceramics:blue_rainbow_porcelain",6462,"Rainbow Porcelain"
"Ceramics","ceramics:blue_terracotta_cistern",6513,"Blue Terracotta Cistern"
"Ceramics","ceramics:brown_porcelain",6453,"Brown Porcelain"
"Ceramics","ceramics:brown_porcelain_cistern",6531,"Brown Porcelain Cistern"
"Ceramics","ceramics:brown_terracotta_cistern",6514,"Brown Terracotta Cistern"
"Ceramics","ceramics:clay_boots",6555,"Terracotta Plate Boots"
"Ceramics","ceramics:clay_bucket",6546,"Bucket"
"Ceramics","ceramics:clay_channel",6539,"Clay Channel"
"Ceramics","ceramics:clay_chestplate",6553,"Terracotta Plate Chestplate"
"Ceramics","ceramics:clay_cistern",6500,"Clay Cistern"
"Ceramics","ceramics:clay_faucet",6535,"Clay Faucet"
"Ceramics","ceramics:clay_helmet",6552,"Terracotta Plate Helmet"
"Ceramics","ceramics:clay_leggings",6554,"Terracotta Plate Leggings"
"Ceramics","ceramics:clay_plate",6551,"Terracotta Plate"
"Ceramics","ceramics:cracked_clay_bucket",6547,"Cracked Bucket"
"Ceramics","ceramics:cracked_milk_clay_bucket",6549,"Milk Bucket"
"Ceramics","ceramics:cyan_porcelain",6450,"Cyan Porcelain"
"Ceramics","ceramics:cyan_porcelain_cistern",6528,"Cyan Porcelain Cistern"
"Ceramics","ceramics:cyan_rainbow_porcelain",6461,"Rainbow Porcelain"
"Ceramics","ceramics:cyan_terracotta_cistern",6511,"Cyan Terracotta Cistern"
"Ceramics","ceramics:dark_bricks",6465,"Dark Bricks"
"Ceramics","ceramics:dark_bricks_slab",6466,"Dark Brick Slab"
"Ceramics","ceramics:dark_bricks_stairs",6467,"Dark Brick Stairs"
"Ceramics","ceramics:dark_bricks_wall",6468,"Dark Brick Wall"
"Ceramics","ceramics:dragon_bricks",6473,"Dragon Bricks"
"Ceramics","ceramics:dragon_bricks_slab",6474,"Dragon Brick Slab"
"Ceramics","ceramics:dragon_bricks_stairs",6475,"Dragon Brick Stairs"
"Ceramics","ceramics:dragon_bricks_wall",6476,"Dragon Brick Wall"
"Ceramics","ceramics:golden_bricks",6485,"Golden Bricks"
"Ceramics","ceramics:golden_bricks_slab",6486,"Golden Brick Slab"
"Ceramics","ceramics:golden_bricks_stairs",6487,"Golden Brick Stairs"
"Ceramics","ceramics:golden_bricks_wall",6488,"Golden Brick Wall"
"Ceramics","ceramics:gray_porcelain",6448,"Gray Porcelain"
"Ceramics","ceramics:gray_porcelain_cistern",6526,"Gray Porcelain Cistern"
"Ceramics","ceramics:gray_terracotta_cistern",6509,"Gray Terracotta Cistern"
"Ceramics","ceramics:green_porcelain",6454,"Green Porcelain"
"Ceramics","ceramics:green_porcelain_cistern",6532,"Green Porcelain Cistern"
"Ceramics","ceramics:green_rainbow_porcelain",6460,"Rainbow Porcelain"
"Ceramics","ceramics:green_terracotta_cistern",6515,"Green Terracotta Cistern"
"Ceramics","ceramics:kiln",6497,"Kiln"
"Ceramics","ceramics:lava_bricks",6469,"Lava Bricks"
"Ceramics","ceramics:lava_bricks_slab",6470,"Lava Brick Slab"
"Ceramics","ceramics:lava_bricks_stairs",6471,"Lava Brick Stairs"
"Ceramics","ceramics:lava_bricks_wall",6472,"Lava Brick Wall"
"Ceramics","ceramics:light_blue_porcelain",6444,"Light Blue Porcelain"
"Ceramics","ceramics:light_blue_porcelain_cistern",6522,"Light Blue Porcelain Cistern"
"Ceramics","ceramics:light_blue_terracotta_cistern",6505,"Light Blue Terracotta Cistern"
"Ceramics","ceramics:light_gray_porcelain",6449,"Light Gray Porcelain"
"Ceramics","ceramics:light_gray_porcelain_cistern",6527,"Light Gray Porcelain Cistern"
"Ceramics","ceramics:light_gray_terracotta_cistern",6510,"Light Gray Terracotta Cistern"
"Ceramics","ceramics:lime_porcelain",6446,"Lime Porcelain"
"Ceramics","ceramics:lime_porcelain_cistern",6524,"Lime Porcelain Cistern"
"Ceramics","ceramics:lime_terracotta_cistern",6507,"Lime Terracotta Cistern"
"Ceramics","ceramics:magenta_porcelain",6443,"Magenta Porcelain"
"Ceramics","ceramics:magenta_porcelain_cistern",6521,"Magenta Porcelain Cistern"
"Ceramics","ceramics:magenta_rainbow_porcelain",6464,"Rainbow Porcelain"
"Ceramics","ceramics:magenta_terracotta_cistern",6504,"Magenta Terracotta Cistern"
"Ceramics","ceramics:marine_bricks",6489,"Marine Bricks"
"Ceramics","ceramics:marine_bricks_slab",6490,"Marine Brick Slab"
"Ceramics","ceramics:marine_bricks_stairs",6491,"Marine Brick Stairs"
"Ceramics","ceramics:marine_bricks_wall",6492,"Marine Brick Wall"
"Ceramics","ceramics:milk_clay_bucket",6548,"Milk Bucket"
"Ceramics","ceramics:monochrome_bricks",6481,"Monochrome Bricks"
"Ceramics","ceramics:monochrome_bricks_slab",6482,"Monochrome Brick Slab"
"Ceramics","ceramics:monochrome_bricks_stairs",6483,"Monochrome Brick Stairs"
"Ceramics","ceramics:monochrome_bricks_wall",6484,"Monochrome Brick Wall"
"Ceramics","ceramics:orange_porcelain",6442,"Orange Porcelain"
"Ceramics","ceramics:orange_porcelain_cistern",6520,"Orange Porcelain Cistern"
"Ceramics","ceramics:orange_rainbow_porcelain",6458,"Rainbow Porcelain"
"Ceramics","ceramics:orange_terracotta_cistern",6503,"Orange Terracotta Cistern"
"Ceramics","ceramics:pink_porcelain",6447,"Pink Porcelain"
"Ceramics","ceramics:pink_porcelain_cistern",6525,"Pink Porcelain Cistern"
"Ceramics","ceramics:pink_terracotta_cistern",6508,"Pink Terracotta Cistern"
"Ceramics","ceramics:porcelain_brick",6544,"Porcelain Brick"
"Ceramics","ceramics:porcelain_bricks",6477,"Porcelain Bricks"
"Ceramics","ceramics:porcelain_bricks_slab",6478,"Porcelain Brick Slab"
"Ceramics","ceramics:porcelain_bricks_stairs",6479,"Porcelain Brick Stairs"
"Ceramics","ceramics:porcelain_bricks_wall",6480,"Porcelain Brick Wall"
"Ceramics","ceramics:porcelain_channel",6542,"Porcelain Channel"
"Ceramics","ceramics:porcelain_faucet",6538,"Porcelain Faucet"
"Ceramics","ceramics:porcelain_gauge",6499,"Gauge"
"Ceramics","ceramics:purple_porcelain",6451,"Purple Porcelain"
"Ceramics","ceramics:purple_porcelain_cistern",6529,"Purple Porcelain Cistern"
"Ceramics","ceramics:purple_rainbow_porcelain",6463,"Rainbow Porcelain"
"Ceramics","ceramics:purple_terracotta_cistern",6512,"Purple Terracotta Cistern"
"Ceramics","ceramics:rainbow_bricks",6493,"Rainbow Bricks"
"Ceramics","ceramics:rainbow_bricks_slab",6494,"Rainbow Brick Slab"
"Ceramics","ceramics:rainbow_bricks_stairs",6495,"Rainbow Brick Stairs"
"Ceramics","ceramics:rainbow_bricks_wall",6496,"Rainbow Brick Wall"
"Ceramics","ceramics:red_porcelain",6455,"Red Porcelain"
"Ceramics","ceramics:red_porcelain_cistern",6533,"Red Porcelain Cistern"
"Ceramics","ceramics:red_rainbow_porcelain",6457,"Rainbow Porcelain"
"Ceramics","ceramics:red_terracotta_cistern",6516,"Red Terracotta Cistern"
"Ceramics","ceramics:terracotta_channel",6540,"Terracotta Channel"
"Ceramics","ceramics:terracotta_cistern",6501,"Terracotta Cistern"
"Ceramics","ceramics:terracotta_faucet",6536,"Terracotta Faucet"
"Ceramics","ceramics:terracotta_gauge",6498,"Gauge"
"Ceramics","ceramics:unfired_channel",6541,"Unfired Channel"
"Ceramics","ceramics:unfired_cistern",6518,"Unfired Cistern"
"Ceramics","ceramics:unfired_clay_bucket",6545,"Clay Bucket"
"Ceramics","ceramics:unfired_clay_plate",6550,"Clay Plate"
"Ceramics","ceramics:unfired_faucet",6537,"Unfired Faucet"
"Ceramics","ceramics:unfired_porcelain",6543,"Unfired Porcelain"
"Ceramics","ceramics:unfired_porcelain_block",6440,"Unfired Porcelain"
"Ceramics","ceramics:white_porcelain",6441,"White Porcelain"
"Ceramics","ceramics:white_porcelain_cistern",6519,"White Porcelain Cistern"
"Ceramics","ceramics:white_terracotta_cistern",6502,"White Terracotta Cistern"
"Ceramics","ceramics:yellow_porcelain",6445,"Yellow Porcelain"
"Ceramics","ceramics:yellow_porcelain_cistern",6523,"Yellow Porcelain Cistern"
"Ceramics","ceramics:yellow_rainbow_porcelain",6459,"Rainbow Porcelain"
"Ceramics","ceramics:yellow_terracotta_cistern",6506,"Yellow Terracotta Cistern"
"Chisels & bits","chiselsandbits:bit_bag",13343,"Chiseled Bit Bag"
"Chisels & bits","chiselsandbits:bit_bag_dyed",13344,"Chiseled Bit Bag"
"Chisels & bits","chiselsandbits:bit_storage",13315,"Chiseled Bit Storage"
"Chisels & bits","chiselsandbits:bitsaw_diamond",13349,"Diamond Bit Saw"
"Chisels & bits","chiselsandbits:bitsaw_gold",13347,"Golden Bit Saw"
"Chisels & bits","chiselsandbits:bitsaw_iron",13348,"Iron Bit Saw"
"Chisels & bits","chiselsandbits:bitsaw_netherite",13350,"Netherite Bit Saw"
